id,title,date,description,city,country,company,link,source,company_logo,lang,domain,hskills,salary_estimation,sskills,profile,education,experience,langues,deadline
8081200,Chargé(e) Relation Client,2023-10-10T01:00:05+01:00,"<p>Nous sommes à la recherche <strong>Chargé(e) Relation Client.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Établir et maintenir des relations positives avec les clients</li>
<li>Répondre aux questions des clients, résoudre les problèmes et traiter les réclamations de manière professionnelle et efficace</li>
<li>Suivre les interactions avec les clients pour garantir un suivi approprié</li>
<li>Recueillir et analyser les commentaires des clients pour comprendre leurs besoins et leurs attentes</li>
<li>Proposer des améliorations ou des solutions adaptées aux besoins spécifiques des clients</li>
<li>Collaboration avec les Départements Internes</li>
<li>Gestion de la Base de Données Client.</li>
</ul>
",Tanger,Maroc,SUPLEOR,https://www.emploi.ma/offre-emploi-maroc/chargee-relation-client-8081200,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/image2_3.jpg?itok=1TWxwM-Z,fr,"assistance, secrétariat et accueil",base de données,4805,,,,,,2023-12-01T16:48:59+01:00
8081216,Gestionnaire Sinistres Flottes Automobile,2023-10-10T01:00:05+01:00,"<p>Nous recrutons un <strong>Gestionnaire Sinistres Flottes Automobile</strong> <strong>H/F </strong>pour le compte d'une grande multinationale basée à <strong>Casablanca</strong>.</p>
<p><u><b>Missions :</b></u></p>
<ul>
<li>Gestion des demandes Driver et client par (Téléphone, mail ou autre) et notification du FLEET SERVICES ;</li>
<li>Enregistrement sur système des demandes d’intervention sous rubrique événement ;</li>
<li>Enregistrement des demandes d’information du Driver /client sur système ;</li>
<li>Gestion des déclarations sinistres sur système et notification de l'équipe FLEET SERVICES et Administration &amp; Billing ;</li>
<li>Assurer le suivi des événements ouverts dans le système (Sinistres, Pneumatiques…) ;</li>
<li>Assurer un archivage électronique sur système des prises en charge clients ;</li>
<li>Confirmation des RDV interventions sur les véhicules au Driver / Client ;</li>
<li>Envoyer le rapport d'intervention au Driver / Client ;</li>
<li>Gestion d'envoi de notification et relance visite technique et OTS aux drivers et/ou clients ;</li>
<li>Gérer les enquêtes de satisfaction et les call-back ;</li>
<li>Gestion des réclamations Driver/ clients.</li>
</ul>
",Casablanca,Maroc,ATIRES PARTNERS,https://www.emploi.ma/offre-emploi-maroc/gestionnaire-sinistres-flottes-automobile-8081216,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/atire.jpeg?itok=bipfFvHX,fr,"assistance, secrétariat et accueil",,5072,,,,,,2023-12-01T16:51:08+01:00
8081231,Contrôleur de Gestion Confirmé,2023-10-10T01:00:05+01:00,"<p>Une entreprise internationale opérant dans le secteur des solutions de mobilité et de gestion de flotte automobile recrute un <strong>Contrôleur de Gestion confirmé (F/H).</strong></p>
<p><strong><u>Missions </u>: </strong></p>
<ul>
<li>Assurer la clôture mensuelle et les remontées des reportings ;</li>
<li>Participer à la réalisation du budget, des révisions budgétaires et du Plan Moyen Terme ;</li>
<li>L’élaboration et la mise à jour d’outils de gestion et de suivi, de procédures ainsi que de vérification de leur bonne utilisation ;</li>
<li>La décomposition des différents coûts de prestations offertes ;</li>
<li>La préparation des budgets et du Plan Moyen Terme ;</li>
<li>La réalisation de reportings réguliers concernant l’activité ;</li>
<li>L’analyse mensuelle des performances de l'entreprise par l'étude des écarts des résultats par rapport aux budgets et objectifs et proposition si nécessaire d’actions correctives ;</li>
<li>La participation à la préparation des documents du conseil ;</li>
<li>Un retour régulier sur les requêtes émanant des autres départements.</li>
</ul>
",Casablanca,Maroc,ATIRES PARTNERS,https://www.emploi.ma/offre-emploi-maroc/controleur-gestion-confirme-8081231,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/atire.jpeg?itok=bipfFvHX,fr,"assistance, secrétariat et accueil",,4760,analyse,contrôleur de gestion,,,,2023-12-01T17:07:13+01:00
8081256,Responsable Flotte Automobile Moyenne Durée,2023-10-10T01:00:05+01:00,"<p>Notre client, entreprise internationale opérant dans le secteur de la location longue durée de véhicules neufs (LLD) recrute son futur Responsable flotte automobile<strong> Moyenne Durée</strong><strong> </strong>à Casablanca. </p>
<p><u><strong>Missions :</strong></u></p>
<p><strong>Croissance et rentabilité MTR :</strong></p>
<ul>
<li>Promouvoir l’activité MTR en interne et en externe : force de vente, partenaires directs et indirects </li>
<li>Être responsable de la gestion des actifs MTR : Prévisions de la flotte, stratégie du produit MTR (approvisionnement, remarketing, risque de crédit, risque d'actifs, tarification), décision d'entrée et de sortie de la flotte, règles d'attribution des véhicules au contrat </li>
<li>Assurer l'alignement de la couverture de la flotte sur les prévisions de vente, suivre le taux d'utilisation et les jours d'inactivité afin que des mesures soient prises conjointement avec les Sales et les opérations</li>
<li>Assurer la définition du PMT et du budget du MTR, ainsi que les révisions trimestrielles des prévisions </li>
<li>Suivre l'examen de la satisfaction des clients et des conducteurs (NPS, Complaints) avec les principales fonctions (Desk, qualité, etc.) </li>
<li>Analyser les cas de MTR et mettre en place des actions avec les parties prenantes identifiées et assurer le suivi des résultats.</li>
</ul>
<p><strong>Activités transversales :</strong></p>
<ul>
<li>Animer la gouvernance des fonctions transversales avec les parties de l'activité MTR : Ventes, tarification, opérations globales, achats, remarketing avec des instances et des tableaux de bord établis</li>
<li>Mettre en place un mécanisme pour fixer des objectifs et suivre les performances globales du MTR en organisant des suivis réguliers avec les commerciaux </li>
<li>Animer le comité de pilotage MTR avec toutes les parties prenantes </li>
<li>Contribuer aux projets d'autres fonctions en tant que référent MTR, s'assurer que les spécificités MTR sont prises en compte dans la conception des produits, des processus et des solutions.</li>
</ul>
<p><strong>Contrôle de la flotte :</strong></p>
<ul>
<li>Contrôler régulièrement l’état des véhicules MTR en stock </li>
<li>Assurer le suivi des réparations et des remises en état des véhicules MTR </li>
<li>Participer à l’inventaire des véhicules MTR en stock et en rend au comité de pilotage.</li>
</ul>
",Casablanca,Maroc,ATIRES PARTNERS,https://www.emploi.ma/offre-emploi-maroc/responsable-flotte-automobile-moyenne-duree-8081256,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/atire.jpeg?itok=bipfFvHX,fr,"assistance, secrétariat et accueil",sales,6308,,commerciaux,,,,2023-12-01T17:08:09+01:00
8081265,English - Chinese Translator,2023-10-10T01:00:05+01:00,"<p>We are looking for an <strong>English - Chinese Translator</strong>.</p>
<p><u><strong>Missions:</strong></u></p>
<ul>
<li>Assist in coordinating and organizing meetings, presentations, and training sessions, ensuring effective communication</li>
<li>Act as a cultural liaison, providing insights into customs and practices to facilitate cross-cultural understanding</li>
<li>Offer on-the-spot interpretation during meetings, site visits, and interactions with suppliers and stakeholders</li>
<li>Adapt translations to accommodate regional variations, industry-specific terminology, and project-specific requirements</li>
<li>Handle sensitive and confidential information with the utmost discretion and ethical standards.</li>
</ul>
",El Jadida,Maroc,CNGR,https://www.emploi.ma/offre-emploi-maroc/english-chinese-translator-8081265,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo11.jpg?itok=IY0W_qs6,en,chimie,,2470,,,,,english,2023-12-01T17:09:44+01:00
8081385,Assistante Trésorerie ,2023-10-10T01:00:05+01:00,"<p>Nous sommes à la recherche d'une <strong>Assistante Trésorerie</strong> </p>
<p><u><strong>Missions :</strong></u></p>
<p>Assister le service trésorerie dans le traitement et la saisie des données financières et comptables</p>
<p>Assister à l'intégration des relevées des différentes banques dans le logiciel. Issue d'une formation de Bac+2/3 en comptabilité et vous avez une première expérience de stage similaire.</p>
<p>Profil rechercher :</p>
<p>ASSISTANTE TRÉSORERIE REMPLACEMENT CONGÉ MATERNITÉ </p>
<p> </p>
",Casablanca,Maroc,TECTRA AGENCE AIN SBAA,https://www.emploi.ma/offre-emploi-maroc/assistante-tresorerie-8081385,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/tectra_logo_4_emploi_ma_1.jpg?itok=sjuKSj_C,fr,comptabilité,comptabilité,4209,,assistante,bac+2/3,,,2023-12-01T18:38:25+01:00
8081408,Community Social Media Manager,2023-10-10T01:00:05+01:00,"<p>Nous sommes à la recherche d'un <strong>Community Manager.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Gérer la stratégie de publication et la remontée des leads des différentes campagnes sponsoring.</li>
<li>Suivre les performances des pages sur toutes les plateformes.</li>
<li>Gérer et planifier les publications.</li>
<li>Coordonner la production de créations de posts avec l’équipe créa pour assurer la régularité du contenu.</li>
<li>Rédaction du contenu des posts.</li>
<li>Modération des différentes pages.</li>
<li>Stimuler l'engagement, la portée des publications.</li>
</ul>
",Casablanca,Maroc,ADSVENTURE (ADVERTISING VENTURE),https://www.emploi.ma/offre-emploi-maroc/community-social-media-manager-8081408,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_313.jpg?itok=vqzY0ph_,fr,"assistance, secrétariat et accueil",,3181,engagement,,,,,2023-12-01T18:39:13+01:00
8081417,Employé Front Office Maison D’hôtes Medina de Fès,2023-10-10T01:00:05+01:00,"<p><strong>Employé front office Maison d’hôtes Médina de Fès :</strong></p>
<p>Riad Laaroussa Maison d’hôtes restaurant et Spa à Fès recherche dans le cadre de son développement une/un <strong>Employé Front Office</strong> <u>non-fumeur.</u></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Accueil physique, orientation et information auprès des visiteurs et clients</li>
<li>Accueil téléphonique, orientation et éventuelle prise de messages</li>
<li>Contrôle d’accès, gestion, création et remise de badges</li>
<li>Surveillance des voyants sécurité sur les pupitres de l’accueil et information sécurité.</li>
</ul>
<p> </p>
",Fes,Maroc,RIAD LAAROUSSA,https://www.emploi.ma/offre-emploi-maroc/employe-front-office-maison-hotes-medina-fes-8081417,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/capture_decran_2023-10-03_161030.png?itok=2TOzSs13,fr,"assistance, secrétariat et accueil",office,6220,,,,,,2023-12-01T18:42:47+01:00
8090847,Responsable Commercial Marketing Junior,2023-10-09T17:56:02+01:00,"<p>Pour l'un de ces clients opérant dans la grande distribution Électroménager, télécommunication digital, <strong>TECTRA</strong> recherche un  <strong>Responsable Commercial Marketing Junior.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Créer un plan de prospection commerciale</li>
<li>Identifier de nouveaux prospects</li>
<li>Prospecter par mail, par téléphone, sur des salons...</li>
<li>Maîtriser le discours commercial et les supports de vente</li>
<li>Créer et/ou dérouler la présentation commerciale</li>
<li>Rédiger les offres et les contrats commerciaux</li>
<li>Assure la veille concurrentielle</li>
<li>Analyse le marché (les besoins et les attentes des clients) et détecte les opportunités de développement</li>
<li>Élabore les plans marketing (études de marchés, détermination des cibles, plan d’action)</li>
<li>Manage les équipes et acteurs impliqués dans la réalisation du plan marketing</li>
<li>Élabore et gère un budget</li>
<li>Conçoit et met en œuvre la campagne promotionnelle des produits</li>
<li>Coordonne les actions de communication (choix des axes de communication, publicité et promotion)</li>
<li>Analyse les résultats de ventes.</li>
</ul>
",Casablanca,Maroc,TECTRA CASA BOURGOGNE – RECRUTEMENT,https://www.emploi.ma/offre-emploi-maroc/responsable-commercial-marketing-junior-8090847,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_tectra_12.jpg?itok=pBgKHQ6j,fr,"assistance, secrétariat et accueil","marketing, marketing",5890,"analyse
communication","commercial
responsable commercial",,,,2023-12-08T17:56:02+01:00
8090820,Boulanger - Casablanca,2023-10-09T17:51:48+01:00,"<p>Nous recrutons pour le compte de notre partenaire, un <strong>Boulanger </strong>sur la ville de Casablanca.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Choisir et doser les ingrédients pour la confection de pains et viennoiseries (farine, levure,eau...), les mélanger et les pétrir ;</li>
<li>Confectionner les viennoiseries (découper, garnir...) ;</li>
<li>Enfourner les pains et viennoiseries, suivre la cuisson ;</li>
<li>Défourner puis décorer, une fois les produits refroidis ;</li>
<li>Vous serez en charge de la production du salé traiteur (pâte à pizza, pâte à quiche, bun, ect...) ;</li>
<li>Vous serez responsable de l’hygiène du poste de travail ;</li>
<li>Vous serez responsable de l’entretien du matériel et des équipements.</li>
</ul>
",Casablanca,Maroc,BRAIN MANAGEMENT,https://www.emploi.ma/offre-emploi-maroc/boulanger-casablanca-8090820,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_brain_management-01.png?itok=KXf7w1le,fr,"assistance, secrétariat et accueil",,3255,,,,,,2023-12-08T17:51:48+01:00
8090744,Community Manager Confirmé - Casablanca,2023-10-09T17:12:16+01:00,"<p>Nous recrutons pour le compte de notre partenaire, un<strong> Community Manager</strong> <strong>Confirmé</strong> <strong>H/F</strong>, sur Casablanca.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Développement de la notoriété et de la visibilité de la marque sur les différents réseaux ;</li>
<li>Création de contenu ;</li>
<li>Création d’un écosystème digital : contenu, canaux, données, processus, personnes ;</li>
<li>Veille et Analyse.</li>
</ul>
",Casablanca,Maroc,BRAIN MANAGEMENT,https://www.emploi.ma/offre-emploi-maroc/community-manager-confirme-casablanca-8090744,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_brain_management-01.png?itok=KXf7w1le,fr,ressources humaines,,3116,,,,,,2023-12-08T17:12:16+01:00
8090674,Gestionnaire de l&#039;Administration Des Ventes - Bouskoura,2023-10-09T16:40:41+01:00,"<p>Nous sommes à la recherche d'un <strong>Gestionnaire de l'Administration Des Ventes.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>La réception et la validation technique des commandes clients</li>
<li>La gestion du portefeuille client des commerciaux </li>
<li>La saisie des commandes clients sur le système d'information</li>
<li>La participation à la planification de la production</li>
<li>Le pilotage et le suivi des commandes tout au long du processus production</li>
<li>La vérification de l'adéquation entre la commande à livrer et le besoin client</li>
<li>Le suivi des réclamations clients.</li>
</ul>
","Casablanca, Bouskoura",Maroc,SEPALUMIC,https://www.emploi.ma/offre-emploi-maroc/gestionnaire-administration-ventes-bouskoura-8090674,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/capture_decran_2022-11-04_153301.png?itok=32B-X2k_,fr,"assistance, secrétariat et accueil",,2892,,commerciaux,,,,2023-12-08T16:40:41+01:00
8090607,Commercial(e) Sédentaire,2023-10-09T16:30:59+01:00,"<p>En tant que <strong>Commerciale Sédentaire</strong>, vous jouerez un rôle essentiel dans le développement des activités de vente de notre entreprise.</p>
<p>Vous serez responsable de la gestion et de la croissance d'un portefeuille de clients existants ainsi que de la prospection de nouveaux clients potentiels. Votre capacité à établir des relations solides avec les clients, à comprendre leurs besoins et à promouvoir nos produits et services sera essentielle pour réussir dans ce rôle.</p>
<p><u><strong>Missions :</strong></u></p>
<ol>
<li>
<p><strong>Gestion du Portefeuille Client :</strong> Gérer et entretenir des relations solides avec les clients existants, en comprenant leurs besoins et en leur fournissant un service de qualité.</p>
</li>
<li>
<p><strong>Prospection :</strong> Identifier de nouvelles opportunités commerciales en recherchant activement de nouveaux clients potentiels.</p>
</li>
<li>
<p><strong>Présentation des Produits et Services :</strong> Présenter de manière efficace les produits et services de l'entreprise aux clients et prospects, en mettant en avant leurs avantages et leurs caractéristiques.</p>
</li>
<li>
<p><strong>Négociation :</strong> Négocier les termes et les conditions de vente avec les clients, en veillant à maximiser les ventes tout en préservant la satisfaction du client.</p>
</li>
<li>
<p><strong>Atteinte des Objectifs de Vente :</strong> Atteindre et dépasser les objectifs de vente individuels et collectifs définis par l'entreprise.</p>
</li>
<li>
<p><strong>Rapports et Suivi :</strong> Maintenir des registres précis des interactions avec les clients, suivre les opportunités de vente et fournir des rapports réguliers à la direction commerciale.</p>
</li>
<li>
<p><strong>Veille Concurrentielle :</strong> Rester informé(e) des tendances du marché et de la concurrence pour adapter efficacement les stratégies de vente.</p>
</li>
</ol>
<p> </p>
",Casablanca,Maroc,ENI ,https://www.emploi.ma/offre-emploi-maroc/commerciale-sedentaire-8090607,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_eni.png?itok=9T3yQK64,fr,"assistance, secrétariat et accueil",veille concurrentielle,7320,efficace,,,,,2023-12-08T16:30:59+01:00
8090361,Chargé Cellule D&#039;assainissement - Secteur Bancaire,2023-10-09T14:35:47+01:00,"<p>Nous recrutons pour le compte de notre client basé à Casablanca un(e) <strong>Chargé(e) Cellule d'Assainissement</strong>.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Régularisation des restes à affecter des opérations recouvrement, commercial, portefeuille et SAV</li>
<li>Encaissement/ décaissement recouvrement</li>
<li>Suivi et apurement du suspens bancaire</li>
<li>Contrôle et suivi des opérations de caisse, Recouvrement, commercial, portefeuille et SAV</li>
<li>Suivi et contrôle des réaffectations pour l’amélioration du taux de risque et stopper l’effet contagion.</li>
</ul>
",Casablanca,Maroc,TECTRA CASA TERTIAIRE – RECRUTEMENT,https://www.emploi.ma/offre-emploi-maroc/charge-cellule-assainissement-secteur-bancaire-8090361,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/tectra_logo_web_2.jpg?itok=uijxgOIz,fr,"assistance, secrétariat et accueil",,2812,,commercial,,,,2023-12-08T14:35:47+01:00
8090088,Aide Opératoire CCV,2023-10-09T14:04:20+01:00,"<p>Nous sommes à la recherche d'un(e) <strong>Aide Opératoire</strong> dévoué(e) pour rejoindre notre équipe médicale dynamique. En tant qu'Aide Opératoire, vous jouerez un rôle essentiel dans le soutien des interventions chirurgicales en veillant à ce que l'équipement et les fournitures nécessaires soient disponibles et en aidant le personnel médical pendant les procédures. Si vous avez un intérêt pour le domaine médical, êtes méticuleux(se) et souhaitez contribuer au bien-être des patients, nous vous encourageons à postuler.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Préparer la salle d'opération en vérifiant et en stérilisant l'équipement chirurgical</li>
<li>Assister le personnel médical durant les interventions chirurgicales en fournissant les instruments et les fournitures nécessaires</li>
<li>Veiller au respect des procédures de sécurité et d'hygiène lors des interventions</li>
<li>Transporter les patients vers et depuis la salle d'opération</li>
<li>Maintenir un inventaire adéquat des fournitures médicales et des instruments chirurgicaux</li>
<li>Assister à la préparation des dossiers médicaux et à la documentation des procédures</li>
<li>Collaborer étroitement avec l'équipe médicale pour assurer des soins de qualité aux patients.</li>
</ul>
",Casablanca,Maroc,CIM SANTE,https://www.emploi.ma/offre-emploi-maroc/aide-operatoire-ccv-8090088,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/download_12.png?itok=2Lx3i-br,fr,ressources humaines,documentation,4410,dynamique,,,,,2023-12-08T14:04:20+01:00
8090086,Chef Cuisinier - Rabat,2023-10-09T13:59:43+01:00,"<p>Nous recrutons pour notre client, résidence diplomatique basée à Rabat, un <strong>Chef Cuisinier</strong>.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Opère en tant que spécialiste de la cuisine et doit donc être capable de préparer des plats allant des menus familiaux aux menus de grandes réceptions</li>
<li>Faire preuve d'imagination et d’innovation</li>
<li>Être capable de planifier des menus et de cuisiner des repas au domicile du sponsor, selon les recettes ou les préférences du sponsor</li>
<li>Planifie les menus et commande des produits alimentaires</li>
<li>Être capable d'effectuer des tâches de cuisine saisonnières, telles que la conservation et la mise en conserve de fruits et légumes, ainsi que la préparation de gelées</li>
<li>Être capable de préparer des plats et des pâtisseries élaborés</li>
<li>Peut préparer des repas pour des régimes spéciaux</li>
<li>Inspecte l'équipement de cuisine pour s'assurer de sa propreté</li>
<li>Responsable de maintenir les conditions d'hygiène les plus élevées dans la cuisine, les outils, les appareils de cuisine et les réfrigérateurs</li>
<li>Responsable du nettoyage de la cuisine et de l’espace de préparation des aliments</li>
<li>Peut servir les repas</li>
<li>Le Chef Cuisinier rend compte au responsable de la maison.</li>
</ul>
",Rabat,Maroc,JOB CONNECT,https://www.emploi.ma/offre-emploi-maroc/chef-cuisinier-rabat-8090086,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo-jobconnect-x1.png?itok=HGTEITmv,fr,"restauration, tourisme et hotellerie",,5658,,,,,,2023-12-08T13:59:43+01:00
8090027,Chargé de Recrutement H/F,2023-10-09T12:43:52+01:00,"<p><strong>G4S</strong> recherche pour son propre compte un <strong>Chargé de Recrutement H/F.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Recrutement en masse (Tri des CV, entretiens téléphoniques de présélection) ;</li>
<li>Administration (suivi des dossiers du personnel, vérification des dossiers des nouvelles recrues, relancer le manque de pièces justificatives, envoyer les dossiers pour la création des contrats) ;</li>
<li>Accueil téléphonique et physique des candidats.</li>
</ul>
",Casablanca,Maroc,G4S MAROC,https://www.emploi.ma/offre-emploi-maroc/charge-recrutement-hf-8090027,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/g4s_one-company_logo_1_1.png?itok=zw2GZRbY,fr,ressources humaines,,2906,,,,,,2023-12-08T12:43:52+01:00
8089632,Responsable Ressources Humaines,2023-10-09T10:02:24+01:00,"<p>Nous recrutons pour le compte d'un client un(e) <strong>Responsable Ressources Humaines (RH)</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li><strong>Gestion du Recrutement et de la Sélection :</strong></li>
</ul>
<p>Élaborer des politiques de recrutement et de sélection pour répondre aux besoins de l'entreprise. Coordonner le processus de recrutement, y compris la publication d'offres d'emploi, la sélection de candidats, les entretiens et les vérifications de références.</p>
<ul>
<li><strong>Gestion des Effectifs :</strong></li>
</ul>
<p>Planifier et prévoir les besoins en personnel à court et à long terme.<br />Superviser les mouvements de personnel, y compris les promotions, les transferts et les départs.</p>
<ul>
<li><strong>Formation et Développement :</strong></li>
</ul>
<p>Concevoir et mettre en œuvre des programmes de formation et de développement pour améliorer les compétences des employés.<br />S'assurer que les employés reçoivent la formation nécessaire pour maintenir leur performance.</p>
<ul>
<li><strong>Gestion de la Performance :</strong></li>
</ul>
<p>Mettre en place des systèmes d'évaluation de la performance pour mesurer et améliorer les performances des employés.<br />Gérer les processus d'évaluation annuelle et de feedback.</p>
<ul>
<li><strong>Relations de Travail :</strong></li>
</ul>
<p>Gérer les relations entre l'entreprise et les syndicats ou les comités de représentation du personnel. Résoudre les conflits et les problèmes liés aux relations de travail.</p>
<ul>
<li><strong>Conformité Légale :</strong></li>
</ul>
<p>Assurer le respect des lois du travail, des réglementations locales et des normes internes en matière de RH.<br />Gérer les dossiers et les rapports conformément aux exigences légales.</p>
<ul>
<li><strong>Avantages Sociaux et compensation :</strong></li>
</ul>
<p>Concevoir et gérer les programmes d'avantages sociaux, y compris les régimes de retraite, les assurances et les avantages aux employés.<br />Élaborer des politiques de rémunération compétitives pour attirer et retenir les talents.</p>
<ul>
<li><strong>Communication Interne :</strong></li>
</ul>
<p>Faciliter la communication interne au sein de l'entreprise pour favoriser l'engagement des employés et la diffusion de l'information.</p>
",Benslimane,Maroc,BRAIN MANAGEMENT,https://www.emploi.ma/offre-emploi-maroc/responsable-ressources-humaines-8089632,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_brain_management-01.png?itok=KXf7w1le,fr,ressources humaines,,4622,"communication
engagement",responsable ressources humaines,,,,2023-12-08T10:02:24+01:00
8089631,Chef de Réception Expérimenté - Dakhla,2023-10-09T09:49:43+01:00,"<p>Pour l’un de ses clients, dans le secteur hôtelier, <strong>TECTRA </strong>recherche un <strong>Chef de Réception H/F</strong> <strong>Expérimenté</strong> à <strong>Dakhla.</strong></p>
<p><u><strong>Missions</strong></u><strong> :</strong></p>
<ul>
<li>Prendre en charge les clients à leur arrivée, faciliter le déroulement de leur séjour</li>
<li>Assurer les demandes de services divers, et encaisser les règlements au départ des clients</li>
<li>Diriger une équipe de réceptionnistes et de night auditeur</li>
<li>Définir le planning et coordonner le travail, dans un souci constant de servir au mieux le client</li>
<li>Gérer les relations avec les agences de voyage et les centrales de réservation</li>
<li>Chercher à faire connaître l'établissement auprès des professionnels du tourisme </li>
<li>Développer les opérations spéciales d'accueil de groupe</li>
<li>Savoir répondre aux litiges clients.</li>
</ul>
",Dakhla,Maroc,TECTRA AGENCE DAKHLA,https://www.emploi.ma/offre-emploi-maroc/chef-reception-experimente-dakhla-8089631,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_tectra_blue.jpg?itok=PNsNYMb2,fr,"assistance, secrétariat et accueil",,4017,,,,,,2023-12-08T09:49:43+01:00
8089625,Responsable Achats,2023-10-09T09:47:32+01:00,"<p>Nous recrutons pour le compte de notre partenaire, une prestigieuse école de renom, un(e) <strong>Responsable Achats</strong>.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Assure la gestion du processus de consultation ou d’appels d’offres en précisant les contraintes de livraison, les spécifications logistiques, les délais de paiement, les conditions de garantie et de service après-vente</li>
<li>Prospecte les marchés, évalue la capacité des fournisseurs à répondre aux impératifs de coûts, de délais, de quantité et de qualité</li>
<li>Assure, en étroite collaboration avec les fonctions concernées, la recherche et la qualification des fournisseurs potentiels</li>
<li>Pilote le comité d’achat qui est responsable de la sélection des fournisseurs</li>
<li>Participe à l’optimisation des achats en fonction des opportunités du marché national et international</li>
<li>Pilote le processus de partage / décentralisation de la gestion des approvisionnements et gère les entités décentralisées dans l’accomplissement de leur mission dans le domaine des achats.</li>
</ul>
","Casablanca, Bouskoura",Maroc,BRAIN MANAGEMENT,https://www.emploi.ma/offre-emploi-maroc/responsable-achats-8089625,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_brain_management-01.png?itok=KXf7w1le,fr,"assistance, secrétariat et accueil",consultation,6129,,,,,,2023-12-08T09:47:32+01:00
8089624,Réceptionniste H/F - Dakhla,2023-10-09T09:41:28+01:00,"<p>Nous recrutons pour un hôtel prestigieux basé à <strong>Dakhla</strong> des <strong>Réceptionnistes H/F</strong>.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Assurer l’accueil et la réception au sein d’un établissement hôtelier</li>
<li>Répondre à tous les besoins des clients de l’hôtel et leur communiquer toutes les informations dont ils auront besoin</li>
<li>Assurer la planification des réservations et la disponibilité des chambres</li>
<li>Assurer la comptabilité au quotidien (Factures de prestation, encaissement de notes…).</li>
</ul>
",Dakhla,Maroc,TECTRA AGENCE DAKHLA,https://www.emploi.ma/offre-emploi-maroc/receptionniste-hf-dakhla-8089624,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_tectra_blue.jpg?itok=PNsNYMb2,fr,"assistance, secrétariat et accueil",comptabilité,4227,disponibilité,,,,,2023-12-08T09:41:28+01:00
